,NewLat,NewLong
1071,42.29106,-71.15907
1072,42.35308,-71.15131
1073,42.28417,-71.065
1074,42.28414,-71.08978
1075,42.35132,-71.170313
1076,42.375798,-71.059601
1077,42.39254,-71.00579
1078,42.31477,-71.11527
1079,42.27059,-71.16434
1080,42.344434,-71.141031
1081,42.29759,-71.14424
1082,42.331181,-71.108475
1083,42.27875,-71.06603
1084,42.351948,-71.071587
1085,42.356884,-71.059129
1086,42.33743,-71.07521
1087,42.28863,-71.14411
1088,42.25097,-71.11296
1089,42.30974,-71.10143
1090,42.24838,-71.12265
1091,42.344434,-71.141031
1092,42.312749,-71.083102
1093,42.34916,-71.13959
1094,42.33743,-71.07521
1095,42.33571,-71.04142
1096,42.27788,-71.12172
1097,42.31179,-71.09928
1098,42.287584,-71.135246
1099,42.31695,-71.05692
1100,42.3403,-71.15986
1101,42.27788,-71.12172
1102,42.31605,-71.09566
1103,42.24008,-71.1385
1104,42.3484,-71.07047
1105,42.29734,-71.06816
1106,42.28612,-71.17179
1107,42.35895,-71.07166
1108,42.3403,-71.15986
1109,42.33311,-71.04918
1110,42.28612,-71.17179
1111,42.27875,-71.06603
1112,42.37717,-71.05775
1113,42.32197,-71.07105
1114,42.23601,-71.1316
1115,42.36534,-71.05227
1116,42.28256,-71.17059
1117,42.365214,-71.049789
1118,42.312749,-71.083102
1119,42.34483,-71.07978
1120,42.34281,-71.07095
1121,42.26969,-71.12047
1122,42.36709,-71.05272
1123,42.349098,-71.0673
1124,42.25278,-71.12843
1125,42.31366,-71.10733
1126,42.34114,-71.08149
1127,42.312525,-71.057507
1128,42.27163,-71.10887
1129,42.38047,-71.06535
1130,42.389742,-70.998446
1131,42.301015,-71.166797
1132,42.28417,-71.065
1133,42.356884,-71.059129
1134,42.29895,-71.08241
1135,42.31204,-71.081538
1136,42.30383,-71.10381
1137,42.3403,-71.15986
1138,42.27226,-71.07604
1139,42.323325,-71.112505
1140,42.319892,-71.092109
1141,42.350367,-71.068318
1142,42.31321,-71.10888
1143,42.38368,-70.999
1144,42.28417,-71.065
1145,42.37766,-71.06078
1146,42.37766,-71.06078
1147,42.2879,-71.16633
1148,42.28612,-71.17179
1149,42.35392,-71.07698
1150,42.3484,-71.07047
1151,42.27791,-71.14268
1152,42.28009,-71.14964
1153,42.28532,-71.11855
1154,42.236197,-71.12894
1155,42.26445,-71.10951
1156,42.35132,-71.170313
1157,42.30697,-71.0659
1158,42.27563,-71.1074
1159,42.28863,-71.14411
1160,42.29363,-71.06476
1161,42.34125,-71.07039
1162,42.28626,-71.05759
1163,42.301506,-71.067948
1164,42.301344,-71.165803
1165,42.34916,-71.13959
1166,42.376119,-71.050788
1167,42.347114,-71.140312
1168,42.356884,-71.059129
1169,42.332168,-71.09612
1170,42.30488,-71.11939
1171,42.365205,-71.057115
1172,42.30286,-71.08077
1173,42.2835,-71.06592
1174,42.346839,-71.088403
1175,42.33214,-71.11219
1176,42.33103,-71.11235
1177,42.323325,-71.112505
1178,42.35051,-71.08497
1179,42.2709,-71.17183
1180,42.30703,-71.10291
1181,42.24754,-71.11694
1182,42.37977,-71.06766
1183,42.322895,-71.071595
1184,42.28755,-71.14127
1185,42.28487,-71.13512
1186,42.32038,-71.05856
1187,42.323325,-71.112505
1188,42.346839,-71.088403
1189,42.351948,-71.071587
1190,42.369177,-71.038573
1191,42.28863,-71.14411
1192,42.283551,-71.13015
1193,42.37819,-71.06674
1194,42.27693,-71.16676
1195,42.351538,-71.142495
1196,42.346839,-71.088403
1197,42.28414,-71.08978
1198,42.344066,-71.142154
1199,42.33688,-71.08408
1200,42.3362,-71.08392
1201,42.33214,-71.11219
1202,42.28997,-71.04973
1203,42.32138,-71.07055
1204,42.33743,-71.07521
1205,42.356884,-71.059129
1206,42.37044,-71.0379
1207,42.29238,-71.05169
1208,42.34791,-71.13499
1209,42.356884,-71.059129
1210,42.35085,-71.05682
1211,42.28376,-71.06614
1212,42.375798,-71.059601
1213,42.37629,-71.05877
1214,42.39063,-70.99917
1215,42.29587,-71.07327
1216,42.356884,-71.059129
1217,42.38047,-71.06535
1218,42.346839,-71.088403
1219,42.346839,-71.088403
1220,42.28099,-71.14547
1221,42.35045,-71.046974
1222,42.37761,-71.06583
1223,42.33743,-71.07521
1224,42.31088,-71.05792
1225,42.3372,-71.14985
1226,42.36072,-71.12981
1227,42.338,-71.15262
1228,42.36709,-71.05272
1229,42.31695,-71.05692
1230,42.33849,-71.10543
1231,42.28273,-71.14737
1232,42.31448,-71.09417
1233,42.31448,-71.09417
1234,42.29667,-71.07442
1235,42.34712,-71.04998
1236,42.3582,-71.06238
1237,42.335,-71.03149
1238,42.29309,-71.08888
1239,42.31695,-71.05692
1240,42.305,-71.06017
1241,42.35895,-71.07166
1242,42.28057,-71.05852
1243,42.356884,-71.059129
1244,42.26076,-71.12304
1245,42.28972,-71.06942
1246,42.34599,-71.10384
1247,42.35085,-71.05682
1248,42.36709,-71.05272
1249,42.3582,-71.06238
1250,42.3582,-71.06238
1251,42.29577,-71.06342
1252,42.3122,-71.072123
1253,42.35732,-71.07118
1254,42.34172,-71.05115
1255,42.368479,-71.035495
1256,42.33743,-71.07521
1257,42.31695,-71.05692
1258,42.3582,-71.06238
1259,42.346839,-71.088403
1260,42.24684,-71.11509
1261,42.34712,-71.04998
1262,42.3582,-71.06238
1263,42.3582,-71.06238
1264,42.25279,-71.14314
1265,42.32019,-71.05715
1266,42.301506,-71.067948
1267,42.33743,-71.07521
1268,42.356884,-71.059129
1269,42.38094,-71.06924
1270,42.31844,-71.07956
1271,42.31702,-71.09282
1272,42.28741,-71.05355
1273,42.30662,-71.07197
1274,42.31877,-71.10689
1275,42.249513,-71.126298
1276,42.3403,-71.15986
1277,42.29004,-71.12529
1278,42.31088,-71.05792
1279,42.37676,-71.03845
1280,42.24348,-71.14207
1281,42.27193,-71.06392
1282,42.30284,-71.06628
1283,42.38047,-71.06535
1284,42.34008,-71.15821
1285,42.28167,-71.07085
1286,42.27875,-71.06603
1287,42.29194,-71.04924
1288,42.312525,-71.057507
1289,42.28099,-71.14547
1290,42.36709,-71.05272
1291,42.28366,-71.04874
1292,42.287584,-71.135246
1293,42.33295,-71.05152
1294,42.27582,-71.0765
1295,42.2658,-71.09836
1296,42.27563,-71.1074
1297,42.33743,-71.07521
1298,42.27394,-71.14983
1299,42.351948,-71.071587
1300,42.349155,-71.158472
1301,42.301344,-71.165803
1302,42.28389,-71.12418
1303,42.3705,-71.03593
1304,42.27193,-71.06392
1305,42.35045,-71.046974
1306,42.34658,-71.10654
1307,42.279037,-71.170585
1308,42.297689,-71.172977
1309,42.26579,-71.16378
1310,42.26445,-71.10951
1311,42.27875,-71.06603
1312,42.323325,-71.112505
1313,42.32953,-71.09271
1314,42.28612,-71.17179
1315,42.33743,-71.07521
1316,42.26463,-71.12644
1317,42.359153,-71.064851
1318,42.308593,-71.11895
1319,42.29309,-71.08888
1320,42.31088,-71.05792
1321,42.347114,-71.140312
1322,42.30286,-71.08077
1323,42.25882,-71.11959
1324,42.28879,-71.12912
1325,42.300965,-71.108558
1326,42.28639,-71.07866
1327,42.27716,-71.15014
1328,42.317956,-71.069671
1329,42.28863,-71.14411
1330,42.346839,-71.088403
1331,42.2663,-71.09566
1332,42.29468,-71.05416
1333,42.34125,-71.07039
1334,42.31877,-71.10689
1335,42.27782,-71.07069
1336,42.36597,-71.05438
1337,42.349155,-71.158472
1338,42.289176,-71.076382
1339,42.33743,-71.07521
1340,42.323325,-71.112505
1341,42.33222,-71.10981
1342,42.289718,-71.090523
1343,42.24191,-71.12549
1344,42.28414,-71.08978
1345,42.3644,-71.05276
1346,42.297689,-71.172977
1347,42.351948,-71.071587
1348,42.312749,-71.083102
1349,42.28655,-71.07835
1350,42.338485,-71.150777
1351,42.29309,-71.08888
1352,42.34834,-71.0977
1353,42.308593,-71.11895
1354,42.32382,-71.07421
1355,42.33726,-71.02636
1356,42.28792,-71.05345
1357,42.37452,-71.06154
1358,42.31448,-71.09417
1359,42.33392,-71.05137
1360,42.28414,-71.08978
1361,42.35276,-71.16143
1362,42.29754,-71.07418
1363,42.27559,-71.12754
1364,42.28999,-71.11669
1365,42.28057,-71.05852
1366,42.308593,-71.11895
1367,42.28315,-71.05353
1368,42.29106,-71.16655
1369,42.27716,-71.15014
1370,42.28099,-71.14547
1371,42.3402,-71.15263
1372,42.342171,-71.101173
1373,42.27563,-71.1074
1374,42.31972,-71.06455
1375,42.316654,-71.112196
1376,42.34125,-71.07039
1377,42.346839,-71.088403
1378,42.28863,-71.14411
1379,42.37237,-71.06334
1380,42.37237,-71.06334
1381,42.29309,-71.08888
1382,42.34658,-71.10654
1383,42.2871,-71.0873
1384,42.27869,-71.11785
1385,42.338318,-71.074871
1386,42.35308,-71.15131
1387,42.31041,-71.12456
1388,42.38047,-71.06535
1389,42.28532,-71.11855
1390,42.33668,-71.07426
1391,42.29541,-71.0605
1392,42.34214,-71.1458
1393,42.30715,-71.06425
1394,42.31695,-71.05692
1395,42.356884,-71.059129
1396,42.32673,-71.08671
1397,42.26478,-71.10154
1398,42.2658,-71.09836
1399,42.324761,-71.073683
1400,42.33463,-71.03574
1401,42.35085,-71.05682
1402,42.28609,-71.06851
1403,42.308593,-71.11895
1404,42.32139,-71.10404
1405,42.271498,-71.065117
1406,42.34214,-71.1458
1407,42.26478,-71.10154
1408,42.35798,-71.07211
1409,42.280955,-71.127263
1410,42.361728,-71.063264
1411,42.34172,-71.05115
1412,42.308593,-71.11895
1413,42.28705,-71.12617
1414,42.25807,-71.15933
1415,42.31318,-71.06088
1416,42.28703,-71.12841
1417,42.33743,-71.07521
1418,42.27117,-71.16365
1419,42.29126,-71.13944
1420,42.24268,-71.13563
1421,42.29013,-71.14213
1422,42.28703,-71.12841
1423,42.27788,-71.12172
1424,42.3727,-71.06237
1425,42.31738,-71.09512
1426,42.28417,-71.065
1427,42.338318,-71.074871
1428,42.27242,-71.07696
1429,42.27097,-71.07385
1430,42.32505,-71.08856
1431,42.29513,-71.05597
1432,42.28178,-71.0982
1433,42.360399,-71.066091
1434,42.27163,-71.10887
1435,42.35085,-71.05682
1436,42.31239,-71.0531
1437,42.3175,-71.05813
1438,42.29194,-71.15409
1439,42.287666,-71.06491
1440,42.301506,-71.067948
1441,42.34214,-71.1458
1442,42.31366,-71.10733
1443,42.338578,-71.150726
1444,42.356884,-71.059129
1445,42.31298,-71.06105
1446,42.32176,-71.06637
1447,42.33743,-71.07521
1448,42.2703,-71.08841
1449,42.308593,-71.11895
1450,42.26564,-71.16537
1451,42.32034,-71.06392
1452,42.27898,-71.06488
1453,42.3087,-71.11437
1454,42.308593,-71.11895
1455,42.34187,-71.15587
1456,42.300957,-71.168191
1457,42.333061,-71.049712
1458,42.34125,-71.07039
1459,42.338318,-71.074871
1460,42.34346,-71.08139
1461,42.28417,-71.065
1462,42.3071,-71.11158
1463,42.254144,-71.124084
1464,42.24848,-71.13888
1465,42.28417,-71.065
1466,42.37708,-71.06259
1467,42.36629,-71.05601
1468,42.38047,-71.06535
1469,42.2848,-71.06343
1470,42.297689,-71.172977
1471,42.300674,-71.166915
1472,42.34387,-71.14351
1473,42.31227,-71.05173
1474,42.293014,-71.123229
1475,42.34214,-71.1458
1476,42.323485,-71.07476
1477,42.338578,-71.150726
1478,42.34597,-71.07703
1479,42.30709,-71.07871
1480,42.34587,-71.07143
1481,42.31026,-71.12934
1482,42.26445,-71.10951
1483,42.29222,-71.15717
1484,42.29041,-71.0619
1485,42.30988,-71.11324
1486,42.35132,-71.170313
1487,42.33571,-71.04142
1488,42.31088,-71.05792
1489,42.27933,-71.08883
1490,42.29184,-71.14515
1491,42.39083,-70.99948
1492,42.29804,-71.05661
1493,42.38352,-71.07774
1494,42.34407,-71.06937
1495,42.25699,-71.11204
1496,42.33743,-71.07521
1497,42.28293,-71.07813
1498,42.360441,-71.063105
1499,42.30524,-71.11489
1500,42.27951,-71.07539
1501,42.29885,-71.08281
1502,42.383046,-71.079371
1503,42.28703,-71.12841
1504,42.35365,-71.06385
1505,42.3403,-71.15986
1506,42.27869,-71.11785
1507,42.26549,-71.10491
1508,42.34125,-71.07039
1509,42.277,-71.08719
1510,42.29309,-71.08888
1511,42.352,-71.1685
1512,42.29236,-71.05971
1513,42.29307,-71.0654
1514,42.301015,-71.166797
1515,42.25977,-71.11647
1516,42.312749,-71.083102
1517,42.33743,-71.07521
1518,42.28764,-71.06252
1519,42.31047,-71.11719
1520,42.2658,-71.09836
1521,42.32133,-71.05967
1522,42.310962,-71.056307
1523,42.35861,-71.0697
1524,42.373862,-71.061069
1525,42.2658,-71.09836
1526,42.31695,-71.05692
1527,42.34008,-71.15821
1528,42.34035,-71.1527
1529,42.301506,-71.067948
1530,42.301344,-71.165803
1531,42.32295,-71.08186
1532,42.312749,-71.083102
1533,42.31448,-71.09417
1534,42.34125,-71.07039
1535,42.287666,-71.06491
1536,42.31023,-71.12116
1537,42.308593,-71.11895
1538,42.27563,-71.1074
1539,42.33743,-71.07521
1540,42.35293,-71.07265
1541,42.32199,-71.06932
1542,42.283967,-71.093134
1543,42.33593,-71.0837
1544,42.33688,-71.08408
1545,42.3568,-71.07003
1546,42.308593,-71.11895
1547,42.28703,-71.12841
1548,42.34285,-71.14525
1549,42.31448,-71.09417
1550,42.34278,-71.08813
1551,42.33208,-71.07102
1552,42.323325,-71.112505
1553,42.30184,-71.06982
1554,42.29315,-71.11549
1555,42.312749,-71.083102
1556,42.2761,-71.08939
1557,42.3163,-71.06103
1558,42.349155,-71.158472
1559,42.254144,-71.124084
1560,42.27937,-71.06962
1561,42.33242,-71.08276
1562,42.27693,-71.1215
1563,42.28417,-71.065
1564,42.300674,-71.166915
1565,42.30286,-71.08077
1566,42.32284,-71.07607
1567,42.32558,-71.08124
1568,42.29126,-71.13944
1569,42.32295,-71.08186
1570,42.27788,-71.12172
1571,42.30191,-71.13145
1572,42.308787,-71.062408
1573,42.347114,-71.140312
1574,42.3881,-71.00899
1575,42.31088,-71.05792
1576,42.349585,-71.062509
1577,42.27933,-71.08883
1578,42.25977,-71.11587
1579,42.26925,-71.16656
1580,42.27474,-71.07878
1581,42.308593,-71.11895
1582,42.340866,-71.149671
1583,42.3122,-71.072123
1584,42.256464,-71.124218
1585,42.34874,-71.13143
1586,42.29283,-71.07366
1587,42.29155,-71.15811
1588,42.38484,-71.00409
1589,42.34008,-71.15821
1590,42.358671,-71.069727
1591,42.29309,-71.08888
1592,42.3372,-71.07435
1593,42.340866,-71.149671
1594,42.31088,-71.05792
1595,42.308593,-71.11895
1596,42.28444,-71.08167
1597,42.37636,-71.03397
1598,42.38826,-71.00631
1599,42.349155,-71.158472
1600,42.301506,-71.067948
1601,42.340866,-71.149671
1602,42.342064,-71.142715
1603,42.2712,-71.13212
1604,42.297689,-71.172977
1605,42.327616,-71.099796
1606,42.24848,-71.13888
1607,42.37741,-71.06659
1608,42.29344,-71.15566
1609,42.2962,-71.11472
1610,42.31196,-71.10347
1611,42.29114,-71.12136
1612,42.38047,-71.06535
1613,42.31366,-71.10733
1614,42.342064,-71.142715
1615,42.29245,-71.0704
1616,42.308862,-71.103225
1617,42.308862,-71.103225
1618,42.351948,-71.071587
1619,42.37061,-71.03769
1620,42.376119,-71.050788
1621,42.37717,-71.05775
1622,42.26146,-71.15148
1623,42.29309,-71.08888
1624,42.38047,-71.06535
1625,42.2658,-71.09836
1626,42.33743,-71.07521
1627,42.347099,-71.038058
1628,42.28566,-71.0926
1629,42.341631,-71.069612
1630,42.26076,-71.12304
1631,42.34562,-71.08766
1632,42.290762,-71.09304
1633,42.341631,-71.069612
1634,42.31688,-71.1153
1635,42.29431,-71.14305
1636,42.34834,-71.0977
1637,42.29697,-71.07417
1638,42.338318,-71.074871
1639,42.37293,-71.06121
1640,42.30697,-71.0659
1641,42.31919,-71.09633
1642,42.351948,-71.071587
1643,42.27563,-71.1074
1644,42.33743,-71.07521
1645,42.37741,-71.06659
1646,42.34125,-71.07039
1647,42.29155,-71.15811
1648,42.27257,-71.14658
1649,42.34125,-71.07039
1650,42.31958,-71.09223
1651,42.323325,-71.112505
1652,42.27557,-71.0719
1653,42.38047,-71.06535
1654,42.351212,-71.154317
1655,42.28273,-71.14737
1656,42.249513,-71.126298
1657,42.29029,-71.05602
1658,42.349155,-71.158472
1659,42.29499,-71.05489
1660,42.2462,-71.12866
1661,42.2652,-71.11404
1662,42.356884,-71.059129
1663,42.28863,-71.14411
1664,42.29332,-71.15205
1665,42.29171,-71.06074
1666,42.28744,-71.06242
1667,42.31088,-71.05792
1668,42.343826,-71.096252
1669,42.373968,-71.060972
1670,42.343188,-71.096401
1671,42.34441,-71.06868
1672,42.28863,-71.14411
1673,42.31251,-71.08912
1674,42.325049,-71.095895
1675,42.3544,-71.073863
1676,42.26774,-71.1159
1677,42.2848,-71.06343
1678,42.2658,-71.09836
1679,42.34462,-71.15106
1680,42.29577,-71.06342
1681,42.30286,-71.08077
1682,42.28099,-71.14547
1683,42.35029,-71.08951
1684,42.28703,-71.12841
1685,42.24348,-71.14207
1686,42.33571,-71.04142
1687,42.27024,-71.10716
1688,42.35132,-71.170313
1689,42.323325,-71.112505
1690,42.34834,-71.0977
1691,42.338,-71.15262
1692,42.28764,-71.09179
1693,42.29113,-71.065
1694,42.34008,-71.15821
1695,42.300965,-71.108558
1696,42.36476,-71.02989
1697,42.36749,-71.03825
1698,42.35015,-71.09427
1699,42.25598,-71.15854
1700,42.34558,-71.14109
1701,42.3669,-71.05369
1702,42.33688,-71.08408
1703,42.310417,-71.11762
1704,42.27693,-71.16676
1705,42.340866,-71.149671
1706,42.2703,-71.08841
1707,42.31032,-71.1204
1708,42.34155,-71.07562
1709,42.29126,-71.13944
1710,42.28937,-71.16928
1711,42.36658,-71.0363
1712,42.2893,-71.1228
1713,42.252039,-71.131279
1714,42.38047,-71.06535
1715,42.27955,-71.14784
1716,42.302002,-71.07358
1717,42.28099,-71.14547
1718,42.29936,-71.0765
1719,42.35132,-71.170313
1720,42.320359,-71.083298
1721,42.376119,-71.050788
1722,42.37593,-71.06278
1723,42.29109,-71.11342
1724,42.32018,-71.06451
1725,42.32019,-71.05715
1726,42.28414,-71.08978
1727,42.29272,-71.05977
1728,42.36001,-71.07057
1729,42.29513,-71.05597
1730,42.332145,-71.052851
1731,42.3403,-71.15986
1732,42.36072,-71.12981
1733,42.31652,-71.11183
1734,42.32284,-71.07607
1735,42.32284,-71.07607
1736,42.38269,-71.07439
1737,42.2462,-71.12866
1738,42.31652,-71.11183
1739,42.36709,-71.05272
1740,42.31695,-71.05692
1741,42.300965,-71.108558
1742,42.342311,-71.068152
1743,42.29245,-71.05932
1744,42.28577,-71.13385
1745,42.31366,-71.10733
1746,42.297689,-71.172977
1747,42.36927,-71.03814
1748,42.28111,-71.07263
1749,42.256464,-71.124218
1750,42.24909,-71.11359
1751,42.33284,-71.02688
1752,42.35895,-71.07166
1753,42.339623,-71.080228
1754,42.308593,-71.11895
1755,42.30734,-71.062865
1756,42.33726,-71.02636
1757,42.28178,-71.0982
1758,42.34585,-71.07357
1759,42.34125,-71.07039
1760,42.300965,-71.108558
1761,42.32295,-71.08186
1762,42.28414,-71.08978
1763,42.29155,-71.15811
1764,42.29209,-71.14563
1765,42.308593,-71.11895
1766,42.32368,-71.0858
1767,42.30697,-71.0659
1768,42.32347,-71.06004
1769,42.36496,-71.05228
1770,42.29029,-71.05602
1771,42.35326,-71.16924
1772,42.287666,-71.06491
1773,42.34125,-71.07039
1774,42.297689,-71.172977
1775,42.32019,-71.05715
1776,42.34248,-71.16055
1777,42.26076,-71.12304
1778,42.26456,-71.16362
1779,42.34008,-71.15821
1780,42.30292,-71.07026
1781,42.30381,-71.08348
1782,42.30381,-71.08348
1783,42.321265,-71.076474
1784,42.346839,-71.088403
1785,42.2945,-71.13381
1786,42.35287,-71.07286
1787,42.26792,-71.11644
1788,42.338318,-71.074871
1789,42.34024,-71.1487
1790,42.28863,-71.14411
1791,42.28895,-71.15018
1792,42.31487,-71.1069
1793,42.27693,-71.16676
1794,42.25051,-71.11346
1795,42.27693,-71.16676
1796,42.29029,-71.05602
1797,42.36001,-71.06854
1798,42.31036,-71.06871
1799,42.361743,-71.133689
1800,42.3364,-71.07402
1801,42.26925,-71.16656
1802,42.35995,-71.06424
1803,42.338318,-71.074871
1804,42.26981,-71.10641
1805,42.38047,-71.06535
1806,42.30302,-71.13266
1807,42.30302,-71.13266
1808,42.30368,-71.06816
1809,42.32733,-71.10139
1810,42.37698,-71.03797
1811,42.26992,-71.10391
1812,42.27933,-71.08883
1813,42.26787,-71.11599
1814,42.28237,-71.06345
1815,42.32023,-71.09154
1816,42.26618,-71.10599
1817,42.38047,-71.06535
1818,42.32176,-71.06637
1819,42.28845,-71.15027
1820,42.27573,-71.12953
1821,42.30286,-71.08077
1822,42.343047,-71.065193
1823,42.30877,-71.10278
1824,42.356884,-71.059129
1825,42.2709,-71.17183
1826,42.33743,-71.07521
1827,42.28937,-71.16928
1828,42.29104,-71.05735
1829,42.38047,-71.06535
1830,42.34008,-71.15821
1831,42.29029,-71.05602
1832,42.32673,-71.08671
1833,42.279037,-71.170585
1834,42.38039,-71.06201
1835,42.28703,-71.12841
1836,42.27361,-71.072
1837,42.37636,-71.03397
1838,42.28856,-71.11808
1839,42.28057,-71.05852
1840,42.28444,-71.08167
1841,42.28863,-71.14411
1842,42.37884,-71.03821
1843,42.33332,-71.04273
1844,42.2641,-71.09798
1845,42.319266,-71.075648
1846,42.34125,-71.07039
1847,42.34008,-71.15821
1848,42.34172,-71.05115
1849,42.25011,-71.11356
1850,42.30195,-71.10566
1851,42.312749,-71.083102
1852,42.33469,-71.04601
1853,42.33743,-71.07521
1854,42.3136,-71.11188
1855,42.30921,-71.08645
1856,42.29248,-71.07365
1857,42.349155,-71.158472
1858,42.34125,-71.07039
1859,42.28414,-71.08978
1860,42.33107,-71.05599
1861,42.3141,-71.09137
1862,42.26522,-71.11948
1863,42.31644,-71.05497
1864,42.26203,-71.16514
1865,42.26866,-71.11271
1866,42.338318,-71.074871
1867,42.28997,-71.04973
1868,42.351948,-71.071587
1869,42.27671,-71.0749
1870,42.38296,-71.06799
1871,42.301506,-71.067948
1872,42.288,-71.05315
1873,42.37741,-71.06659
1874,42.292996,-71.055656
1875,42.34248,-71.14486
1876,42.27875,-71.06603
1877,42.28991,-71.14454
1878,42.3461,-71.136934
1879,42.25103,-71.12033
1880,42.2965,-71.05624
1881,42.35132,-71.170313
1882,42.29126,-71.13944
1883,42.35132,-71.170313
1884,42.35132,-71.170313
1885,42.37772,-71.06304
1886,42.312749,-71.083102
1887,42.33743,-71.07521
1888,42.331068,-71.099075
1889,42.30437,-71.11279
1890,42.33743,-71.07521
1891,42.28099,-71.14547
1892,42.288,-71.05315
1893,42.297689,-71.172977
1894,42.29029,-71.05602
1895,42.31088,-71.05792
1896,42.34581,-71.07371
1897,42.297921,-71.073096
1898,42.306567,-71.076139
1899,42.28961,-71.08827
1900,42.34138,-71.05643
1901,42.29378,-71.14805
1902,42.31313,-71.10209
1903,42.32473,-71.10581
1904,42.25699,-71.11204
1905,42.32295,-71.08186
1906,42.3431,-71.0883
1907,42.29513,-71.05597
1908,42.33687,-71.04012
1909,42.29316,-71.14177
1910,42.37797,-71.029673
1911,42.303898,-71.115978
1912,42.37983,-71.03755
1913,42.38047,-71.06535
1914,42.33743,-71.07521
1915,42.30499,-71.06684
1916,42.2793,-71.13987
1917,42.29903,-71.11209
1918,42.35382,-71.14233
1919,42.32594,-71.09468
1920,42.331737,-71.055301
1921,42.30292,-71.07026
1922,42.297921,-71.073096
1923,42.29309,-71.08888
1924,42.27788,-71.12172
1925,42.2709,-71.17183
1926,42.33743,-71.07521
1927,42.28746,-71.12417
1928,42.308593,-71.11895
1929,42.359353,-71.068041
1930,42.34561,-71.07168
1931,42.30703,-71.10291
1932,42.29126,-71.13944
1933,42.28863,-71.14411
1934,42.29155,-71.15811
1935,42.25047,-71.14099
1936,42.308593,-71.11895
1937,42.31074,-71.11787
1938,42.28827,-71.1424
1939,42.324712,-71.090579
1940,42.30697,-71.0659
1941,42.23284,-71.12928
1942,42.31088,-71.05792
1943,42.29043,-71.11663
1944,42.36072,-71.12981
1945,42.26524,-71.16532
1946,42.29062,-71.13484
1947,42.34125,-71.07039
1948,42.2451,-71.12449
1949,42.30383,-71.10381
1950,42.30851,-71.1259
1951,42.31991,-71.10328
1952,42.38047,-71.06535
1953,42.28987,-71.04113
1954,42.27693,-71.16676
1955,42.3367,-71.04422
1956,42.2965,-71.05624
1957,42.35047,-71.16099
1958,42.30587,-71.11355
1959,42.33934,-71.155785
1960,42.35034,-71.13351
1961,42.33726,-71.02636
1962,42.33684,-71.0336
1963,42.312749,-71.083102
1964,42.3047,-71.05763
1965,42.31014,-71.10033
1966,42.27723,-71.12944
1967,42.3084,-71.11409
1968,42.362089,-71.04994
1969,42.29235,-71.16235
1970,42.300965,-71.108558
1971,42.34791,-71.13499
1972,42.339623,-71.080228
1973,42.34653,-71.17106
1974,42.38047,-71.06535
1975,42.33214,-71.11219
1976,42.34554,-71.08974
1977,42.28417,-71.065
1978,42.28913,-71.06116
1979,42.32268,-71.11411
1980,42.28114,-71.13107
1981,42.28703,-71.12841
1982,42.27875,-71.06603
1983,42.32295,-71.08186
1984,42.347114,-71.140312
1985,42.34456,-71.07014
1986,42.301344,-71.165803
1987,42.342879,-71.081284
1988,42.26736,-71.09734
1989,42.29396,-71.06553
1990,42.38802,-71.00294
1991,42.287,-71.12545
1992,42.25199,-71.13359
1993,42.310624,-71.120461
1994,42.25973,-71.16203
1995,42.312749,-71.083102
1996,42.38047,-71.06535
1997,42.38047,-71.06535
1998,42.27039,-71.17042
1999,42.34065,-71.14495
2000,42.28206,-71.16212
2001,42.25598,-71.15854
2002,42.375722,-71.061676
2003,42.31695,-71.05692
2004,42.39443,-71.00029
2005,42.28497,-71.14447
2006,42.29105,-71.16536
2007,42.36627,-71.04961
2008,42.34125,-71.07039
2009,42.356884,-71.059129
2010,42.279037,-71.170585
2011,42.30497,-71.11301
2012,42.365755,-71.051717
2013,42.27163,-71.10887
2014,42.36709,-71.05272
2015,42.37706,-71.03775
2016,42.32382,-71.07421
2017,42.356884,-71.059129
2018,42.28288,-71.08525
2019,42.28366,-71.04874
2020,42.35895,-71.06666
2021,42.28057,-71.05852
2022,42.35435,-71.1272
2023,42.35003,-71.12804
2024,42.33529,-71.04309
2025,42.27993,-71.09075
2026,42.27788,-71.12172
2027,42.31695,-71.05692
2028,42.37741,-71.06659
2029,42.27875,-71.06603
2030,42.30066,-71.11066
2031,42.30066,-71.11066
2032,42.2462,-71.12866
2033,42.35365,-71.06385
2034,42.31014,-71.11875
2035,42.35441,-71.14785
2036,42.27716,-71.15014
2037,42.249513,-71.126298
2038,42.33743,-71.07521
2039,42.26697,-71.12887
2040,42.32019,-71.05715
2041,42.28057,-71.05852
2042,42.308593,-71.11895
2043,42.300965,-71.108558
2044,42.27875,-71.06603
2045,42.27846,-71.07178
2046,42.33743,-71.07521
2047,42.32382,-71.07421
2048,42.29029,-71.05602
2049,42.34349,-71.0952
2050,42.33719,-71.03403
2051,42.323325,-71.112505
2052,42.343437,-71.065901
2053,42.25416,-71.14277
2054,42.252039,-71.131279
2055,42.374831,-71.052399
2056,42.376119,-71.050788
2057,42.309839,-71.067857
2058,42.33536,-71.08282
2059,42.28997,-71.04973
2060,42.29513,-71.05597
2061,42.356884,-71.059129
2062,42.351948,-71.071587
2063,42.28715,-71.13295
2064,42.35895,-71.07166
2065,42.28414,-71.08978
2066,42.376119,-71.050788
2067,42.374831,-71.052399
2068,42.32382,-71.07421
2069,42.374831,-71.052399
2070,42.374831,-71.052399
