Lat,Long
42.28741,-71.05355
42.30662,-71.07197
42.31864,-71.11089
42.24982,-71.11982
42.343114,-71.168236
42.29098,-71.12214
42.30746,-71.0597
42.37676,-71.03845
42.24222,-71.14128
42.27193,-71.06392
42.30284,-71.06628
42.374417,-71.064498
42.34281,-71.15499
42.286678,-71.073916
42.27193,-71.06392
42.29194,-71.04924
42.31785,-71.06022
42.27819,-71.15127
42.36736,-71.05368
42.28433,-71.05419
42.28785,-71.12816
42.32952,-71.05604
42.27582,-71.0765
42.26963,-71.10195
42.27,-71.10273
42.33646,-71.07545
42.27394,-71.14983
42.35675,-71.07032
42.35,-71.16142
42.301344,-71.165803
42.28389,-71.12418
42.37274,-71.04025
42.27193,-71.06392
42.35045,-71.046974
42.34525,-71.10558
42.282238,-71.17054
42.300674,-71.166915
42.26579,-71.16378
42.26916,-71.10602
42.28364,-71.06197
42.31861,-71.10958
42.32953,-71.09271
42.29043,-71.16594
42.34257,-71.07154
42.26463,-71.12644
42.359153,-71.064851
42.31023,-71.11699
42.293707,-71.090356
42.31153,-71.06065
42.35302,-71.14076
42.30544,-71.08259
42.25882,-71.11959
42.28879,-71.12912
42.29978,-71.11623
42.28639,-71.07866
42.27527,-71.15209
42.317956,-71.069671
42.28711,-71.14489
42.342927,-71.086528
42.2663,-71.09566
42.29468,-71.05416
42.34431,-71.06843
42.31835,-71.1099
42.27782,-71.07069
42.36597,-71.05438
42.35438,-71.15194
42.289176,-71.076382
42.34175,-71.07782
42.31718,-71.10839
42.33222,-71.10981
42.289718,-71.090523
42.24191,-71.12549
42.28057,-71.09347
42.3644,-71.05276
42.301015,-71.166797
42.353584,-71.073484
42.30864,-71.0872
42.28655,-71.07835
42.338485,-71.150777
42.29726,-71.08846
42.343894,-71.096002
42.30846,-71.11039
42.32398,-71.08047
42.33735,-71.02701
42.28792,-71.05345
42.37452,-71.06154
42.3126,-71.09839
42.33392,-71.05137
42.27994,-71.0943
42.35639,-71.1637
42.29754,-71.07418
42.27559,-71.12754
42.28999,-71.11669
42.28148,-71.05587
42.31012,-71.11738
42.28431,-71.05405
42.29088,-71.15931
42.27493,-71.15024
42.27711,-71.14039
42.3402,-71.15263
42.343894,-71.096002
42.2726,-71.10909
42.31972,-71.06455
42.316654,-71.112196
42.34409,-71.07006
42.342637,-71.086235
42.29171,-71.14441
42.37237,-71.06334
42.37237,-71.06334
42.290055,-71.092682
42.34742,-71.10493
42.2871,-71.0873
42.28071,-71.11804
42.34123,-71.07907
42.35439,-71.15154
42.31041,-71.12456
42.377164,-71.060682
42.284,-71.12349
42.33668,-71.07426
42.29541,-71.0605
42.34908,-71.14549
42.30715,-71.06425
42.321918,-71.058144
42.35893,-71.06609
42.327924,-71.09
42.26478,-71.10154
42.26478,-71.10154
42.324761,-71.073683
42.3333,-71.0432
42.346089,-71.050797
42.28609,-71.06851
42.3075,-71.1171
42.32139,-71.10404
42.271498,-71.065117
42.342064,-71.142515
42.26478,-71.10154
42.35798,-71.07211
42.280955,-71.127263
42.360498,-71.063808
42.346089,-71.050797
42.3096,-71.11857
42.28705,-71.12617
42.25807,-71.15933
42.31318,-71.06088
42.288126,-71.120626
42.34151,-71.07876
42.27117,-71.16365
42.29366,-71.1342
42.2432,-71.13717
42.29013,-71.14213
42.29196,-71.12893
42.280377,-71.117523
42.3727,-71.06237
42.31738,-71.09512
42.28623,-71.06542
42.344,-71.07042
42.27242,-71.07696
42.27249,-71.07608
42.32505,-71.08856
42.29846,-71.05044
42.27855,-71.09229
42.360399,-71.066091
42.26907,-71.10666
42.346089,-71.050797
42.31239,-71.0531
42.3175,-71.05813
42.29194,-71.15409
42.29173,-71.06946
42.299637,-71.066991
42.342064,-71.142515
42.31841,-71.10495
42.338578,-71.150726
42.3582,-71.06554
42.31394,-71.06461
42.31633,-71.06749
42.33663,-71.0742
42.27213,-71.09045
42.31011,-71.12359
42.26564,-71.16537
42.32034,-71.06392
42.27898,-71.06488
42.3087,-71.11437
42.31021,-71.11746
42.34187,-71.15587
42.300674,-71.166915
42.333061,-71.049712
42.344151,-71.068845
42.34346,-71.08139
42.34346,-71.08139
42.28607,-71.05832
42.3071,-71.11158
42.253251,-71.117158
42.25353,-71.14191
42.29049,-71.06554
42.37708,-71.06259
42.36629,-71.05601
42.377862,-71.060161
42.28564,-71.06091
42.301344,-71.165803
42.300674,-71.166915
42.34667,-71.14019
42.31071,-71.05039
42.29495,-71.11545
42.34667,-71.14019
42.323485,-71.07476
42.338578,-71.150726
42.34597,-71.07703
42.30709,-71.07871
42.34587,-71.07143
42.30825,-71.13378
42.26445,-71.10459
42.29222,-71.15717
42.29041,-71.0619
42.30988,-71.11324
42.35117,-71.16544
42.33324,-71.04811
42.3068,-71.05983
42.27772,-71.08266
42.29184,-71.14515
42.39083,-70.99948
42.30061,-71.053025
42.38352,-71.07774
42.34407,-71.06937
42.252532,-71.114779
42.3396,-71.0755
42.28293,-71.07813
42.360441,-71.063105
42.30407,-71.11333
42.2746,-71.0787
42.29885,-71.08281
42.383046,-71.079371
42.28699,-71.12605
42.360227,-71.067932
42.340138,-71.156822
42.28535,-71.11654
42.26549,-71.10491
42.33959,-71.0681
42.277,-71.08719
42.28893,-71.09133
42.352,-71.1685
42.29236,-71.05971
42.29307,-71.0654
42.301015,-71.166797
42.25664,-71.11341
42.310909,-71.077829
42.33616,-71.07561
42.28764,-71.06252
42.31047,-71.11719
42.26276,-71.10019
42.32133,-71.05967
42.310962,-71.056307
42.35861,-71.0697
42.373862,-71.061069
42.26691,-71.103
42.32189,-71.05902
42.34035,-71.1527
42.34035,-71.1527
42.29744,-71.06866
42.301344,-71.165803
42.32335,-71.08056
42.31558,-71.08957
42.317013,-71.098797
42.34231,-71.07236
42.28927,-71.06993
42.31023,-71.12116
42.31023,-71.12116
42.27675,-71.10495
42.34374,-71.07052
42.35293,-71.07265
42.32199,-71.06932
42.283967,-71.093134
42.33593,-71.0837
42.332374,-71.083345
42.3568,-71.07003
42.30796,-71.11851
42.29115,-71.12976
42.34285,-71.14525
42.31121,-71.10011
42.34278,-71.08813
42.3294,-71.07063
42.32227,-71.11432
42.30184,-71.06982
42.29315,-71.11549
42.31673,-71.08064
42.2761,-71.08939
42.3163,-71.06103
42.35426,-71.1564
42.25813,-71.1214
42.28217,-71.07252
42.33242,-71.08276
42.27693,-71.1215
42.28218,-71.06162
42.300674,-71.166915
42.29971,-71.07738
42.32007,-71.07558
42.32558,-71.08124
42.29556,-71.13808
42.322376,-71.080913
42.2755,-71.12765
42.30191,-71.13145
42.308787,-71.062408
42.35233,-71.13394
42.3881,-71.00899
42.314074,-71.062964
42.349585,-71.062509
42.28004,-71.08733
42.25977,-71.11587
42.27036,-71.16476
42.27474,-71.07878
42.30742,-71.11741
42.34343,-71.15033
42.31561,-71.07415
42.26318,-71.12741
42.34874,-71.13143
42.29283,-71.07366
42.29253,-71.15695
42.38484,-71.00409
42.344483,-71.151114
42.358671,-71.069727
42.29135,-71.09023
42.3372,-71.07435
42.342064,-71.142715
42.314052,-71.054647
42.30742,-71.11741
42.28597,-71.07841
42.37664,-71.03788
42.38826,-71.00631
42.35594,-71.16054
42.29957,-71.06718
42.342064,-71.142715
42.342064,-71.142715
42.27549,-71.13491
42.301015,-71.166797
42.325638,-71.099774
42.25245,-71.14324
42.37392,-71.06102
42.29344,-71.15566
42.2962,-71.11472
42.31196,-71.10347
42.29114,-71.12136
42.377658,-71.063419
42.31814,-71.10759
42.342064,-71.142715
42.29245,-71.0704
42.308862,-71.103225
42.308862,-71.103225
42.35442,-71.07377
42.37061,-71.03769
42.374315,-71.050014
42.37502,-71.0585
42.26272,-71.14843
42.29619,-71.08534
42.3801,-71.06258
42.26271,-71.10071
42.33652,-71.07409
42.347099,-71.038058
42.28566,-71.0926
42.341631,-71.069612
42.26484,-71.11951
42.34562,-71.08766
42.290762,-71.09304
42.341631,-71.069612
42.31688,-71.1153
42.29431,-71.14305
42.343826,-71.096252
42.29697,-71.07417
42.3417,-71.07836
42.37293,-71.06121
42.30885,-71.0679
42.31919,-71.09633
42.35804,-71.07001
42.27677,-71.10212
42.341631,-71.069612
42.37696,-71.06165
42.34378,-71.07058
42.29324,-71.15599
42.27257,-71.14658
42.34419,-71.07025
42.31958,-71.09223
42.320665,-71.108126
42.27488,-71.06897
42.377112,-71.06211
42.351212,-71.154317
42.28472,-71.14605
42.2495,-71.119513
42.29338,-71.06468
42.348154,-71.154844
42.29499,-71.05489
42.24794,-71.12225
42.2652,-71.11404
42.360097,-71.064271
42.28882,-71.13784
42.29332,-71.15205
42.29171,-71.06074
42.28744,-71.06242
42.31264,-71.05342
42.343826,-71.096252
42.373968,-71.060972
42.343188,-71.096401
42.34441,-71.06868
42.28229,-71.14789
42.30947,-71.09016
42.325049,-71.095895
42.3544,-71.073863
42.26774,-71.1159
42.2848,-71.06343
42.26337,-71.09966
42.34462,-71.15106
42.29704,-71.06313
42.30245,-71.0752
42.27865,-71.14005
42.35029,-71.08951
42.28563,-71.12722
42.24144,-71.13823
42.33495,-71.04441
42.27024,-71.10716
42.35211,-71.16852
42.32049,-71.10829
42.343188,-71.096401
42.33726,-71.14926
42.28764,-71.09179
42.29113,-71.065
42.33726,-71.14926
42.30646,-71.1055
42.36749,-71.03825
42.36749,-71.03825
42.35015,-71.09427
42.2564,-71.15847
42.35168,-71.14576
42.3669,-71.05369
42.336678,-71.086049
42.310417,-71.11762
42.277636,-71.16158
42.34272,-71.14544
42.27265,-71.08884
42.31032,-71.1204
42.34546,-71.07931
42.28993,-71.13353
42.29193,-71.16246
42.36658,-71.0363
42.2893,-71.1228
42.25359,-71.12372
42.380855,-71.068731
42.27955,-71.14784
42.302002,-71.07358
42.28176,-71.14124
42.29936,-71.0765
42.35345,-71.16681
42.320359,-71.083298
42.37612,-71.05079
42.37593,-71.06278
42.29109,-71.11342
42.32018,-71.06451
42.3251,-71.05849
42.28798,-71.0918
42.29272,-71.05977
42.359225,-71.065661
42.30175,-71.05824
42.332145,-71.052851
42.34045,-71.15287
42.36233,-71.13241
42.31652,-71.11183
42.320587,-71.07419
42.320587,-71.07419
42.38269,-71.07439
42.24783,-71.12213
42.31652,-71.11183
42.36456,-71.05244
42.31784,-71.05458
42.30334,-71.10743
42.348856,-71.067704
42.29245,-71.05932
42.28577,-71.13385
42.31201,-71.1036
42.301015,-71.166797
42.36927,-71.03814
42.28111,-71.07263
42.26014,-71.1286
42.24822,-71.11136
42.33284,-71.02688
42.36004,-71.06651
42.3417,-71.07894
42.31044,-71.11991
42.30734,-71.062865
42.33711,-71.02956
42.27839,-71.09608
42.34585,-71.07357
42.34585,-71.07357
42.30578,-71.1059
42.3239,-71.0798
42.28546,-71.08477
42.294884,-71.158525
42.29209,-71.14563
42.30814,-71.12574
42.32368,-71.0858
42.308468,-71.066257
42.3259,-71.0582
42.36496,-71.05228
42.29245,-71.05932
42.35326,-71.16924
42.28907,-71.06946
42.34581,-71.07165
42.300674,-71.166915
42.32565,-71.0583
42.34248,-71.16055
42.26492,-71.11967
42.26098,-71.16204
42.34024,-71.1487
42.309928,-71.070184
42.30381,-71.08348
42.30381,-71.08348
42.321265,-71.076474
42.34549,-71.08759
42.2945,-71.13381
42.35287,-71.07286
42.26792,-71.11644
42.34437,-71.07916
42.34024,-71.1487
42.28568,-71.14411
42.28895,-71.15018
42.31487,-71.1069
42.2808,-71.15961
42.25051,-71.11346
42.27623,-71.16205
42.29569,-71.06018
42.36001,-71.06854
42.31036,-71.06871
42.361743,-71.133689
42.3364,-71.07402
42.27152,-71.16337
42.35995,-71.06424
42.342903,-71.068554
42.26981,-71.10641
42.38039,-71.06828
42.30302,-71.13266
42.30302,-71.13266
42.30368,-71.06816
42.32733,-71.10139
42.37698,-71.03797
42.26992,-71.10391
42.27583,-71.08946
42.26787,-71.11599
42.28237,-71.06345
42.32023,-71.09154
42.26538,-71.1041
42.37636,-71.06256
42.31947,-71.06658
42.28845,-71.15027
42.27573,-71.12953
42.30635,-71.07598
42.343047,-71.065193
42.30877,-71.10278
42.35728,-71.06539
42.27495,-71.16433
42.34201,-71.07808
42.29225,-71.16226
42.29668,-71.05815
42.3741,-71.06085
42.34475,-71.15077
42.29024,-71.06134
42.329687,-71.085387
42.28108,-71.16588
42.38039,-71.06201
42.28478,-71.12244
42.27361,-71.072
42.375266,-71.037526
42.29218,-71.1151
42.28166,-71.05385
42.28628,-71.07791
42.29006,-71.14415
42.37884,-71.03821
42.33332,-71.04273
42.2641,-71.09798
42.319266,-71.075648
42.343047,-71.065193
42.33862,-71.1503
42.346397,-71.050561
42.25011,-71.11356
42.30877,-71.10278
42.30696,-71.08609
42.3327,-71.04841
42.33605,-71.07434
42.3136,-71.11188
42.30921,-71.08645
42.29248,-71.07365
42.35047,-71.15751
42.34521,-71.07825
42.28662,-71.08783
42.33107,-71.05599
42.3141,-71.09137
42.26522,-71.11948
42.31644,-71.05497
42.26203,-71.16514
42.26866,-71.11271
42.34291,-71.07195
42.2943,-71.05429
42.35726,-71.06548
42.27671,-71.0749
42.38296,-71.06799
42.30245,-71.06393
42.288,-71.05315
42.37472,-71.062
42.292996,-71.055656
42.3461,-71.136934
42.27806,-71.06197
42.28991,-71.14454
42.3461,-71.136934
42.25262,-71.1167
42.29995,-71.05153
42.353148,-71.161582
42.28975,-71.13194
42.351381,-71.165394
42.351381,-71.165394
42.37772,-71.06304
42.315108,-71.076325
42.33635,-71.07396
42.331068,-71.099075
42.30437,-71.11279
42.33635,-71.07396
42.27939,-71.14794
42.288,-71.05315
42.301344,-71.165803
42.292996,-71.055656
42.31364,-71.0545
42.34581,-71.07371
42.2958,-71.07648
42.306567,-71.076139
42.28961,-71.08827
42.34138,-71.05643
42.29541,-71.14836
42.31313,-71.10209
42.32473,-71.10581
42.253464,-71.116028
42.32091,-71.08394
42.3431,-71.0883
42.298669,-71.052282
42.33687,-71.04012
42.29513,-71.14128
42.37946,-71.03834
42.303898,-71.115978
42.37983,-71.03755
42.382222,-71.066066
42.34178,-71.07903
42.30499,-71.06684
42.27841,-71.14032
42.29903,-71.11209
42.35382,-71.14233
42.32594,-71.09468
42.331737,-71.055301
42.310068,-71.070582
42.296052,-71.077858
42.28969,-71.0878
42.2839,-71.11758
42.26668,-71.16641
42.33859,-71.07672
42.28746,-71.12417
42.30754,-71.11876
42.35723,-71.06567
42.34561,-71.07168
42.31057,-71.10074
42.29127,-71.13446
42.28513,-71.14012
42.29436,-71.1549
42.25047,-71.14099
42.31074,-71.11787
42.31074,-71.11787
42.28827,-71.1424
42.324712,-71.090579
42.30667,-71.06038
42.23284,-71.12928
42.31031,-71.06385
42.29043,-71.11663
42.360094,-71.12514
42.26524,-71.16532
42.29062,-71.13484
42.34433,-71.06922
42.2451,-71.12449
42.306955,-71.103518
42.30851,-71.1259
42.32105,-71.10308
42.38051,-71.06193
42.28987,-71.04113
42.27485,-71.16442
42.3367,-71.04422
42.30339,-71.05657
42.35047,-71.16099
42.30587,-71.11355
42.33833,-71.14669
42.35034,-71.13351
42.33684,-71.0336
42.33684,-71.0336
42.3167,-71.07987
42.3047,-71.05763
42.31014,-71.10033
42.27723,-71.12944
42.3084,-71.11409
42.362089,-71.04994
42.29235,-71.16235
42.30039,-71.11089
42.35034,-71.13351
42.34312,-71.08099
42.34653,-71.17106
42.375753,-71.061753
42.3349,-71.10695
42.34554,-71.08974
42.28913,-71.06116
42.28913,-71.06116
42.32268,-71.11411
42.28114,-71.13107
42.2874,-71.12404
42.28242,-71.06684
42.32093,-71.08403
42.35034,-71.13351
42.34594,-71.0709
42.301344,-71.165803
42.342879,-71.081284
42.26736,-71.09734
42.29396,-71.06553
42.39162,-71.0081
42.287,-71.12545
42.25199,-71.13359
42.310624,-71.120461
42.25973,-71.16203
42.31583,-71.08552
42.38122,-71.07128
42.38303,-71.06883
42.27039,-71.17042
42.34065,-71.14495
42.28206,-71.16212
42.25598,-71.15854
42.375722,-71.061676
42.31909,-71.05468
42.38899,-71.00136
42.28497,-71.14447
42.29105,-71.16536
42.36627,-71.04961
42.343308,-71.064944
42.358144,-71.066419
42.27703,-71.16716
42.30497,-71.11301
42.362089,-71.04994
42.26923,-71.11237
42.36627,-71.04961
42.37706,-71.03775
42.31935,-71.073235
42.3571,-71.06652
42.285383,-71.083885
42.28556,-71.05139
42.35895,-71.06666
42.28115,-71.04927
42.35435,-71.1272
42.35435,-71.1272
42.33251,-71.04841
42.27993,-71.09075
42.28346,-71.12689
42.32036,-71.05456
42.376428,-71.062759
42.28505,-71.06829
42.30066,-71.11066
42.30066,-71.11066
42.250111,-71.133364
42.3571,-71.06652
42.31014,-71.11875
42.35441,-71.14785
42.27414,-71.15078
42.24976,-71.11862
42.33692,-71.074033
42.26697,-71.12887
42.32594,-71.05838
42.28109,-71.06033
42.30739,-71.11777
42.30066,-71.11066
42.27762,-71.06855
42.27846,-71.07178
42.33692,-71.074033
42.32512,-71.07281
42.29257,-71.05888
42.34349,-71.0952
42.33674,-71.04011
42.31668,-71.10863
42.34881,-71.06859
42.25416,-71.14277
42.2498,-71.13309
42.374831,-71.052399
42.374831,-71.052399
42.309839,-71.067857
42.33536,-71.08282
42.290036,-71.054528
42.3012,-71.05723
42.359776,-71.067611
42.35277,-71.07325
42.28715,-71.13295
42.36009,-71.06675
42.28497,-71.08779
42.374831,-71.052399
42.374831,-71.052399
42.32399,-71.07179
42.374831,-71.052399
42.374831,-71.052399
42.374831,-71.052399
42.374741,-71.058408
42.374831,-71.052399
42.38175,-71.06881
42.374831,-71.052399
42.25134,-71.11621
42.374831,-71.052399
42.358144,-71.066419
42.374831,-71.052399
42.34999,-71.13616
42.26532,-71.12039
42.343591,-71.096718
42.29849,-71.05153
42.374831,-71.052399
42.2831,-71.07446
42.33925,-71.07435
42.300674,-71.166915
42.374831,-71.052399
42.374831,-71.052399
42.33723,-71.0311
42.37454,-71.06596
42.374831,-71.052399
42.33925,-71.07435
42.374831,-71.052399
42.29058,-71.11375
42.375633,-71.061398
42.28524,-71.08562
42.34218,-71.07825
42.32095,-71.08418
42.26916,-71.10894
42.26803,-71.10818
42.35409,-71.171
42.35416,-71.16177
42.29578,-71.14828
42.37648,-71.06293
42.346364,-71.079279
42.352296,-71.132995
42.27226,-71.12683
42.26908,-71.12861
42.334477,-71.044392
42.30876,-71.06864
42.30387,-71.12702
42.359281,-71.069945
42.31062,-71.12084
42.28105,-71.11762
42.28882,-71.12209
42.283897,-71.048667
42.29028,-71.13515
42.34392,-71.14641
42.28951,-71.13812
42.39065,-71.00096
42.31213,-71.09926
42.306589,-71.103655
42.34845,-71.06802
42.360858,-71.142758
42.358125,-71.066632
42.29684,-71.1147
42.38675,-71.00391
42.31559,-71.0803
42.36,-71.06625
42.31486,-71.05917
42.31417,-71.08751
42.370607,-71.060502
42.34717,-71.16747
42.25446,-71.12205
42.34511,-71.09031
42.25863,-71.12274
42.367217,-71.056586
42.36457,-71.054877
42.36457,-71.054877
42.302395,-71.165737
42.31792,-71.11506
42.36004,-71.06675
42.28894,-71.1394
42.37565,-71.050121
42.382136,-71.037789
42.26211,-71.10125
42.28981,-71.16158
42.32422,-71.05921
42.29518,-71.0674
42.28475,-71.05797
42.38579,-71.00214
42.31092,-71.06536
42.31646,-71.0757
42.31646,-71.0757
42.29413,-71.14114
42.29485,-71.05167
42.31529,-71.05914
42.31529,-71.05914
42.372501,-71.063722
42.35966,-71.06807
42.306932,-71.11862
42.29485,-71.05167
42.36719,-71.05434
42.23462,-71.12752
42.28396,-71.06773
42.3598,-71.06652
42.29889,-71.08454
42.27948,-71.11385
42.31234,-71.11175
42.306959,-71.070873
42.319451,-71.079347
42.273526,-71.072376
42.35435,-71.12683
42.27012,-71.16976
42.27757,-71.06872
42.35068,-71.16229
42.30601,-71.06108
42.29316,-71.07397
42.28057,-71.05219
42.32878,-71.10931
42.358105,-71.066712
42.24729,-71.12091
42.28803,-71.07249
42.27751,-71.08328
42.29118,-71.16552
42.38489,-71.00473
42.32545,-71.0728
42.36432,-71.05756
42.313418,-71.085996
42.3051,-71.13006
42.30617,-71.11329
42.3597,-71.06762
42.34444,-71.06949
42.26064,-71.16197
42.31744,-71.10519
42.3208,-71.07946
42.35999,-71.06522
42.28659,-71.15752
42.33944,-71.07463
42.3158,-71.09036
42.27604,-71.12211
42.301344,-71.165803
42.37318,-71.063
42.3249,-71.10652
42.3052,-71.0626
42.37318,-71.063
42.27397,-71.14809
42.27231,-71.16886
42.28133,-71.05292
42.26209,-71.10071
42.25858,-71.12494
42.35848,-71.06542
42.29411,-71.05508
42.29089,-71.06097
42.37318,-71.063
42.3463,-71.17146
42.37318,-71.063
42.26927,-71.16409
42.32286,-71.11445
42.37318,-71.063
42.29832,-71.11214
42.37318,-71.063
42.28776,-71.09251
42.36604,-71.05456
42.37318,-71.063
42.37318,-71.063
42.29359,-71.11563
42.2769,-71.11756
42.27548,-71.12822
42.37318,-71.063
42.37875,-71.06569
42.29794,-71.08319
42.266969,-71.103873
42.35383,-71.14848
42.35718,-71.0685
42.25781,-71.1281
42.285413,-71.153462
42.28713,-71.13335
42.336659,-71.039779
42.34211,-71.07874
42.289166,-71.048933
42.2772,-71.06869
42.30054,-71.08011
42.35681,-71.06747
42.30532,-71.06219
42.28424,-71.06789
42.3376,-71.14763
42.33548,-71.10728
42.34447,-71.06956
42.34702,-71.10655
42.2693,-71.10323
42.30389,-71.10717
42.335739,-71.084189
42.31759,-71.10777
42.29168,-71.13444
42.376564,-71.063173
42.29046,-71.13203
42.27612,-71.09664
42.32907,-71.10906
42.30825,-71.11578
42.32136,-71.05829
42.36963,-71.03869
42.3594,-71.06873
42.3109,-71.12095
42.26718,-71.12911
42.29855,-71.067
42.29068,-71.12117
42.29617,-71.05343
42.234098,-71.131909
42.281963,-71.083196
42.27683,-71.11715
42.27369,-71.07286
42.37878,-71.06563
42.35257,-71.07398
42.27993,-71.1215
42.29224,-71.12998
42.34557,-71.07464
42.30259,-71.05761
42.28934,-71.13858
42.29408,-71.05458
42.2897,-71.06648
42.24925,-71.123972
42.32892,-71.05514
42.28839,-71.11542
42.36747,-71.05656
42.38512,-71.01758
42.36661,-71.0498
42.233309,-71.131238
42.28213,-71.16866
42.318,-71.11524
42.31528,-71.06845
42.27993,-71.1215
42.32067,-71.05469
42.346649,-71.153126
42.25938,-71.12169
42.3597,-71.06459
42.35847,-71.06569
42.29014,-71.0596
42.31544,-71.06877
42.3497,-71.08921
42.3497,-71.08921
42.29525,-71.13697
42.33423,-71.04438
42.25238,-71.1446
42.345648,-71.150023
42.27037,-71.11133
42.27256,-71.10951
42.30904,-71.08963
42.26436,-71.1601
42.3597,-71.06459
42.39088,-71.00144
42.31512,-71.05436
42.29582,-71.14792
42.29582,-71.14792
42.3132,-71.11879
42.30445,-71.05724
42.34613,-71.17133
42.26749,-71.09775
42.29564,-71.16383
42.33562,-71.07496
42.36776,-71.035608
42.34319,-71.09503
42.31211,-71.06044
42.34233,-71.08724
42.373587,-71.060361
42.3597,-71.06459
42.37582,-71.03257
42.34229,-71.15054
42.33208,-71.04655
42.327064,-71.089974
42.34971,-71.06865
42.34722,-71.0912
42.27083,-71.12827
42.33672,-71.02909
42.24947,-71.11806
42.31878,-71.06725
42.33672,-71.02909
42.3144,-71.06897
42.34596,-71.07308
42.34108,-71.14511
42.28599,-71.08422
42.34108,-71.14511
42.33784,-71.1477
42.25075,-71.13388
42.2898,-71.13713
42.316146,-71.06351
42.30886,-71.07994
42.3272,-71.10568
42.28523,-71.12314
42.324078,-71.104334
42.28984,-71.12133
42.34701,-71.07143
42.29074,-71.14476
42.30573,-71.06843
42.3594,-71.06873
42.33445,-71.05036
42.27144,-71.131
42.33639,-71.02537
42.31513,-71.06859
42.27084,-71.16938
42.29621,-71.05452
42.3594,-71.0587
42.31941,-71.05387
42.30495,-71.11224
42.37335,-71.0633
42.352516,-71.074142
42.2679,-71.1073
42.29024,-71.06441
42.28161,-71.11762
42.354894,-71.061756
42.26718,-71.15398
42.32741,-71.10239
42.336191,-71.105538
42.28288,-71.08948
42.35092,-71.16013
42.26157,-71.10128
42.28443,-71.08638
42.28189,-71.09315
42.32074,-71.1048
42.31692,-71.05408
42.31959,-71.10849
42.26974,-71.10761
42.302514,-71.165527
42.24797,-71.12593
42.25273,-71.12164
42.35504,-71.17135
42.38454,-71.01953
42.352808,-71.133438
42.29513,-71.07636
42.29009,-71.0587
42.301263,-71.167609
42.364749,-71.056812
42.28763,-71.17084
42.31841,-71.09868
42.31125,-71.12148
42.352808,-71.133438
42.30573,-71.06321
42.34714,-71.091
42.359639,-71.065829
42.38204,-71.06494
42.36043,-71.06524
42.29532,-71.06562
42.29532,-71.06562
42.34714,-71.091
42.28398,-71.13964
42.27914,-71.06049
42.35523,-71.15999
42.257292,-71.15823
42.302621,-71.165373
42.33197,-71.04578
42.31033,-71.09966
42.28978,-71.12121
42.281,-71.08936
42.25347,-71.12764
42.30913,-71.12494
42.302621,-71.165373
42.302621,-71.165373
42.38015,-71.03673
42.3541,-71.07504
42.28872,-71.060039
42.33834,-71.14774
42.32584,-71.07685
42.3554,-71.13763
42.3169,-71.05395
42.36733,-71.05465
42.359398,-71.066482
42.302621,-71.165373
42.376507,-71.064051
42.34789,-71.16696
42.25019,-71.11235
42.28383,-71.15013
42.27709,-71.16811
42.33646,-71.02909
42.3594,-71.0587
42.359667,-71.063443
42.34662,-71.07165
42.35661,-71.06851
42.33512,-71.10806
42.2848,-71.08369
42.376507,-71.064051
42.28659,-71.11601
42.234414,-71.133859
42.26698,-71.11746
42.35894,-71.13409
42.2533,-71.114
42.27165,-71.07273
42.379,-71.06535
42.36485,-71.05506
42.3054,-71.07152
42.30475,-71.05704
42.34806,-71.13283
42.28677,-71.05157
42.31951,-71.10836
42.284889,-71.050988
42.26682,-71.1607
42.30103,-71.07485
42.295708,-71.054507
42.34027,-71.0762
42.2906,-71.16669
42.3231,-71.06975
42.31102,-71.12295
42.300537,-71.083508
42.34806,-71.13283
42.26575,-71.16653
42.35981,-71.06996
42.27388,-71.0756
42.31762,-71.06221
42.35926,-71.06456
42.35177,-71.15453
42.32383,-71.11108
42.32285,-71.07952
42.27917,-71.14737
42.2992,-71.06846
42.3843,-71.00267
42.307977,-71.066914
42.24332,-71.13833
42.29051,-71.16291
42.378454,-71.062837
42.34875,-71.16547
42.34241,-71.09783
42.359183,-71.066494
42.301263,-71.167609
42.336179,-71.035238
42.336179,-71.035238
42.29771,-71.11182
42.30632,-71.11884
42.28922,-71.14863
42.35423,-71.1647
42.34941,-71.06079
42.29081,-71.11427
42.28716,-71.15967
42.362089,-71.04994
42.34241,-71.09783
42.28936,-71.16221
42.32211,-71.11457
42.2803,-71.12957
42.274623,-71.156614
42.330285,-71.112014
42.33005,-71.10173
42.301825,-71.165055
42.31968,-71.11476
42.31375,-71.11841
42.33796,-71.09662
42.34877,-71.06918
42.27846,-71.12746
42.29826,-71.05816
42.314211,-71.117678
42.35098,-71.13397
42.3594,-71.0587
42.28061,-71.1512
42.35962,-71.06848
42.26412,-71.16138
42.26014,-71.1257
42.27948,-71.12145
42.27915,-71.14761
42.28276,-71.12238
42.27954,-71.08996
42.330389,-71.109824
42.33612,-71.02537
42.342865,-71.095143
42.28461,-71.08407
42.31933,-71.11508
42.33625,-71.02737
42.33625,-71.02737
42.294015,-71.075045
42.25712,-71.12875
42.35242,-71.07453
42.31218,-71.06151
42.35468,-71.16209
42.34235,-71.09807
42.35411,-71.1321
42.27089,-71.11081
42.28281,-71.06809
42.34235,-71.09807
42.27513,-71.16082
42.35242,-71.07453
42.35306,-71.14837
42.2709,-71.10545
42.32061,-71.10427
42.28628,-71.05217
42.35118,-71.16013
42.30361,-71.07491
42.345748,-71.080074
42.25719,-71.12932
42.27221,-71.09671
